@relation 'BasicAgentAAtraining-data-weka.filters.unsupervised.attribute.Remove-R18,44,46-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C16-L1'

@attribute xPacmanPosition numeric
@attribute yPacmanPosition numeric
@attribute ghostPosition1x numeric
@attribute ghostPosition1y numeric
@attribute ghostPosition2x numeric
@attribute ghostPosition2y numeric
@attribute ghostPosition3x numeric
@attribute ghostPosition3y numeric
@attribute ghostPosition4x numeric
@attribute ghostPosition4y numeric
@attribute distanceGhost1 numeric
@attribute distanceGhost2 numeric
@attribute distanceGhost3 numeric
@attribute distanceGhost4 numeric
@attribute validActions {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute lastAction {Stop,South,North,West,East}
@attribute aliveGhost {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute action {Stop,South,North,West,East}

@data
5,15,1,14,3,1,5,1,7,1,5,1000,1000,1000,1111,North,111,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
4,15,1,15,3,1,5,1,7,1,3,1000,1000,1000,1111,West,111,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
3,15,1,16,3,1,5,1,7,1,3,1000,1000,1000,1111,West,111,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,North
3,16,1,15,3,1,5,1,7,1,3,1000,1000,1000,1111,North,111,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
2,16,1,14,3,1,5,1,7,1,3,1000,1000,1000,1111,West,111,W,G,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,West
1,16,1,14,3,1,5,1,7,1,2,1000,1000,1000,1110,West,111,W,W,G,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,South
17,6,11,4,3,1,25,7,26,3,8,1000,9,11,1111,North,100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
16,6,10,4,3,1,25,8,25,3,8,1000,11,11,1111,West,100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
16,5,10,3,3,1,25,8,24,3,8,1000,12,9,1111,South,100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
16,4,11,3,3,1,25,7,23,3,6,1000,12,7,1111,South,100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
16,3,11,4,3,1,25,8,22,3,6,1000,14,7,1011,South,100,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
15,3,11,3,3,1,25,8,22,4,4,1000,15,7,1011,West,100,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
14,3,10,3,3,1,24,8,22,3,4,1000,15,8,1011,West,100,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
13,3,9,3,3,1,25,8,22,3,4,1000,17,8,1011,West,100,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
12,3,9,4,3,1,24,8,21,3,4,1000,17,9,1011,West,100,W,E,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
12,4,9,5,3,1,24,7,21,3,4,1000,15,9,1111,North,100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
12,5,9,6,3,1,24,6,21,4,4,1000,13,11,1111,North,100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
12,6,10,6,3,1,23,6,22,4,2,1000,11,13,1111,North,100,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
11,6,10,7,3,1,22,6,22,3,2,1000,11,13,1111,West,100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,North
11,7,10,7,3,1,22,5,22,4,1,1000,13,13,1111,North,100,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,West
10,7,1,1,3,1,21,5,21,4,1000,1000,13,13,1111,West,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
10,6,1,1,3,1,21,6,21,5,1000,1000,11,13,1111,South,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
11,6,1,1,3,1,22,6,22,5,1000,1000,11,12,1111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
12,6,1,1,3,1,22,7,22,5,1000,1000,11,10,1111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
13,6,1,1,3,1,22,6,22,6,1000,1000,9,10,1111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
14,6,1,1,3,1,21,6,22,5,1000,1000,7,9,1111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
15,6,1,1,3,1,21,7,22,5,1000,1000,7,9,1111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
16,6,1,1,3,1,21,7,22,4,1000,1000,6,7,1111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
17,6,1,1,3,1,21,8,21,4,1000,1000,6,5,1111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
18,6,1,1,3,1,21,7,20,4,1000,1000,4,5,1111,East,1100,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
19,6,1,1,3,1,21,8,21,4,1000,1000,4,3,1111,East,1100,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,East
20,6,1,1,3,1,21,7,21,5,1000,1000,2,1,1111,East,1100,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,East
16,11,1,4,2,18,27,3,28,18,22,21,19,18,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
17,11,1,3,2,18,26,3,28,17,24,22,17,18,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
18,11,1,3,2,18,26,4,28,18,25,23,15,16,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
19,11,1,3,1,18,26,4,27,18,26,25,14,16,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
20,11,2,3,2,18,26,4,28,18,26,25,13,14,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
21,11,2,4,2,17,27,4,28,17,26,25,13,14,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
22,11,3,4,2,16,27,5,28,18,26,25,11,13,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
23,11,4,4,3,16,26,5,28,18,26,25,9,12,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
24,11,4,3,3,17,26,6,28,18,28,27,7,10,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
25,11,4,3,3,16,25,6,27,18,29,27,5,9,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
25,10,4,4,4,16,25,7,27,18,27,27,3,9,1111,South,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
25,9,4,3,3,16,25,7,27,17,27,29,2,10,1111,South,0,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
25,8,3,3,4,16,24,7,27,17,27,29,2,10,1111,South,0,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
25,7,3,4,3,16,5,1,27,16,25,31,1000,11,1111,South,10,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
26,7,2,4,3,16,5,1,27,16,27,32,1000,9,1111,East,10,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
26,8,2,3,2,16,5,1,26,16,29,32,1000,9,1111,North,10,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
26,9,3,3,1,16,5,1,26,17,29,32,1000,7,1111,North,10,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
26,10,3,3,1,17,5,1,26,16,30,32,1000,6,1111,North,10,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
26,11,3,3,2,17,5,1,26,16,31,30,1000,5,1111,North,10,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
26,12,3,4,2,18,5,1,26,16,31,30,1000,5,1111,North,10,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
26,13,4,4,2,18,5,1,27,16,31,29,1000,3,1111,North,10,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
26,14,4,5,3,18,5,1,27,15,31,27,1000,2,1111,North,10,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,North
26,15,4,4,3,18,5,1,27,15,33,26,1000,1,1111,North,10,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,East
27,15,4,4,3,17,5,1,7,1,34,26,1000,1000,1111,East,11,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,North
27,16,4,4,4,17,5,1,7,1,35,24,1000,1000,1111,North,11,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,North
27,17,4,5,5,17,5,1,7,1,35,22,1000,1000,1111,North,11,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,W,West
26,17,4,4,5,17,5,1,7,1,35,21,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
25,17,4,3,4,17,5,1,7,1,35,21,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
24,17,4,4,3,17,5,1,7,1,33,21,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
23,17,4,5,3,18,5,1,7,1,31,21,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
23,18,4,5,3,18,5,1,7,1,32,20,1000,1000,111,North,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
22,18,3,5,3,17,5,1,7,1,32,20,1000,1000,111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
22,17,2,5,2,17,5,1,7,1,32,20,1000,1000,1111,South,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
21,17,2,5,2,17,5,1,7,1,31,19,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
20,17,2,6,2,17,5,1,7,1,29,18,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
19,17,2,7,2,17,5,1,7,1,27,17,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
18,17,2,8,1,17,5,1,7,1,25,17,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
17,17,2,9,1,18,5,1,7,1,23,17,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
17,18,1,9,1,17,5,1,7,1,25,17,1000,1000,111,North,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
16,18,2,9,1,16,5,1,7,1,23,17,1000,1000,111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
16,17,2,8,1,16,5,1,7,1,23,16,1000,1000,1111,South,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,South
16,16,2,8,2,16,5,1,7,1,22,14,1000,1000,1111,South,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
15,16,2,7,1,16,5,1,7,1,22,14,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
14,16,2,6,1,15,5,1,7,1,22,14,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
14,15,3,6,1,16,5,1,7,1,20,14,1000,1000,1111,South,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
13,15,3,5,1,16,5,1,7,1,20,13,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
13,16,2,5,1,15,5,1,7,1,22,13,1000,1000,1111,North,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
12,16,2,5,1,14,5,1,7,1,21,13,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
12,15,1,5,1,14,5,1,7,1,21,12,1000,1000,1111,South,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
12,14,2,5,2,14,5,1,7,1,19,10,1000,1000,1111,South,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
11,14,2,6,2,14,5,1,7,1,17,9,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
10,14,2,6,2,14,5,1,7,1,16,8,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
9,14,2,7,2,14,5,1,7,1,14,7,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
8,14,3,7,3,14,5,1,7,1,12,5,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
7,14,4,7,3,15,5,1,7,1,10,5,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
7,15,3,7,4,15,5,1,7,1,12,3,1000,1000,1111,North,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
6,15,3,7,5,15,5,1,7,1,11,1,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,West
5,15,3,6,3,1,5,1,7,1,11,1000,1000,1000,1111,West,111,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
4,15,3,6,3,1,5,1,7,1,10,1000,1000,1000,1111,West,111,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
3,15,4,6,3,1,5,1,7,1,10,1000,1000,1000,1111,West,111,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
3,14,4,5,3,1,5,1,7,1,10,1000,1000,1000,1111,South,111,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
4,14,5,5,3,1,5,1,7,1,10,1000,1000,1000,1111,East,111,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
5,14,6,5,3,1,5,1,7,1,10,1000,1000,1000,1111,East,111,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
6,14,6,5,3,1,5,1,7,1,9,1000,1000,1000,1111,East,111,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
6,13,7,5,3,1,5,1,7,1,9,1000,1000,1000,1111,South,111,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
7,13,8,5,3,1,5,1,7,1,9,1000,1000,1000,1111,East,111,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
8,13,9,5,3,1,5,1,7,1,9,1000,1000,1000,1111,East,111,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
9,13,9,4,3,1,5,1,7,1,9,1000,1000,1000,1111,East,111,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
9,12,8,4,3,1,5,1,7,1,9,1000,1000,1000,1111,South,111,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
8,12,8,4,3,1,5,1,7,1,8,1000,1000,1000,1111,West,111,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
8,11,8,5,3,1,5,1,7,1,6,1000,1000,1000,1111,South,111,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
8,10,8,4,3,1,5,1,7,1,6,1000,1000,1000,1111,South,111,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
8,9,7,4,3,1,5,1,7,1,6,1000,1000,1000,1111,South,111,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
7,9,8,4,3,1,5,1,7,1,6,1000,1000,1000,1111,West,111,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
7,8,8,5,3,1,5,1,7,1,4,1000,1000,1000,1111,South,111,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
8,8,9,5,3,1,5,1,7,1,4,1000,1000,1000,1111,East,111,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
9,8,8,5,3,1,5,1,7,1,4,1000,1000,1000,1111,East,111,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
9,7,9,5,3,1,5,1,7,1,2,1000,1000,1000,1111,South,111,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
9,6,9,4,3,1,5,1,7,1,2,1000,1000,1000,1111,South,111,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
9,4,4,3,4,7,12,3,16,7,6,8,4,10,1111,South,0,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,East
10,4,4,3,4,7,12,3,16,7,7,9,3,9,111,East,0,W,W,W,W,W,E,E,E,E,G,E,E,E,E,E,W,E,W,W,W,E,E,E,E,E,East
11,4,4,3,4,7,12,3,16,7,8,10,2,8,111,East,0,W,W,W,W,W,E,E,E,G,E,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,East
12,4,4,3,4,7,12,3,16,7,9,11,1,7,111,East,0,W,W,W,W,W,E,E,G,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,South
12,3,4,3,4,7,5,1,16,7,8,12,1000,8,1011,South,10,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
11,3,4,3,4,7,5,1,16,7,7,11,1000,9,1011,West,10,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,West
10,3,4,3,4,7,5,1,16,7,6,10,1000,10,1011,West,10,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,E,W,W,W,West
9,3,4,3,4,7,5,1,16,7,5,9,1000,11,1011,West,10,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,West
8,3,4,3,4,7,5,1,16,7,4,8,1000,12,1011,West,10,W,E,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,E,W,West
7,3,4,3,4,7,5,1,16,7,3,7,1000,13,1011,West,10,G,W,E,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,West
6,3,4,3,4,7,5,1,16,7,2,6,1000,14,1011,West,10,W,G,W,E,W,W,W,W,W,W,G,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
5,3,4,3,4,7,5,1,16,7,1,5,1000,15,1011,West,10,E,W,G,W,E,W,W,W,W,W,E,G,E,E,E,E,E,E,E,E,W,W,W,W,W,West
4,3,1,1,4,7,5,1,16,7,1000,4,1000,16,1011,West,1010,W,E,W,G,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
4,4,1,1,4,7,5,1,16,7,1000,3,1000,15,111,North,1010,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,West
3,4,1,1,4,7,5,1,16,7,1000,4,1000,16,111,West,1010,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,West
2,4,1,1,4,7,5,1,16,7,1000,5,1000,17,111,West,1010,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,South
2,3,1,1,4,7,5,1,16,7,1000,6,1000,18,1011,South,1010,W,G,W,E,W,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,E,W,W,W,East
3,3,1,1,4,7,5,1,16,7,1000,5,1000,17,1011,East,1010,G,W,E,W,G,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,North
3,4,1,1,4,7,5,1,16,7,1000,4,1000,16,111,North,1010,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,East
4,4,1,1,4,7,5,1,16,7,1000,3,1000,15,111,East,1010,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,South
4,3,1,1,4,7,5,1,16,7,1000,4,1000,16,1011,South,1010,W,E,W,G,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
3,3,1,1,4,7,5,1,16,7,1000,5,1000,17,1011,West,1010,G,W,E,W,G,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,North
3,4,1,1,4,7,5,1,16,7,1000,4,1000,16,111,North,1010,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,East
4,4,1,1,4,7,5,1,16,7,1000,3,1000,15,111,East,1010,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,South
4,3,1,1,4,7,5,1,16,7,1000,4,1000,16,1011,South,1010,W,E,W,G,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East
5,3,1,1,4,7,5,1,16,7,1000,5,1000,15,1011,East,1010,E,W,G,W,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
5,4,1,1,4,7,5,1,16,7,1000,4,1000,14,111,North,1010,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,West
4,4,1,1,4,7,5,1,16,7,1000,3,1000,15,111,West,1010,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,West
3,4,1,1,4,7,5,1,16,7,1000,4,1000,16,111,West,1010,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,West
2,4,1,1,4,7,5,1,16,7,1000,5,1000,17,111,West,1010,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,West
1,4,1,1,4,7,5,1,16,7,1000,6,1000,18,1110,West,1010,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,North
1,5,1,1,4,7,5,1,16,7,1000,5,1000,17,1100,North,1010,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,North
1,6,1,1,4,7,5,1,16,7,1000,4,1000,16,1110,North,1010,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,East
2,6,1,1,4,7,5,1,16,7,1000,3,1000,15,1011,East,1010,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,E,E,G,W,W,W,W,W,East
3,6,1,1,4,7,5,1,16,7,1000,2,1000,14,1011,East,1010,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,G,E,W,W,W,W,W,North
3,7,1,1,4,7,5,1,16,7,1000,1,1000,13,111,North,1010,E,W,W,W,W,E,E,E,E,E,E,E,E,G,E,W,W,W,W,W,W,W,W,W,W,East
