@relation BustersKeyboardAgenttraining-data-weka.filters.unsupervised.attribute.Remove-R44-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Clast-L1-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C16-L1

@attribute xPacmanPosition numeric
@attribute yPacmanPosition numeric
@attribute ghostPosition1x numeric
@attribute ghostPosition1y numeric
@attribute ghostPosition2x numeric
@attribute ghostPosition2y numeric
@attribute ghostPosition3x numeric
@attribute ghostPosition3y numeric
@attribute ghostPosition4x numeric
@attribute ghostPosition4y numeric
@attribute distanceGhost1 numeric
@attribute distanceGhost2 numeric
@attribute distanceGhost3 numeric
@attribute distanceGhost4 numeric
@attribute validActions {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute lastAction {Stop,South,North,West,East}
@attribute aliveGhost {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute action {Stop,South,North,West,East}

@data
16,8,1,1,3,1,28,3,26,5,1000,1000,17,12,1111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
17,8,1,1,3,1,28,3,25,5,1000,1000,16,12,1111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
18,8,1,1,3,1,27,3,26,5,1000,1000,14,12,1111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
19,8,1,1,3,1,27,4,27,5,1000,1000,12,11,1111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
20,8,1,1,3,1,27,3,27,5,1000,1000,12,10,1111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
21,8,1,1,3,1,28,3,27,5,1000,1000,12,8,1111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
22,8,1,1,3,1,27,3,26,5,1000,1000,10,6,1111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
22,7,1,1,3,1,27,3,26,6,1000,1000,9,6,1111,South,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
22,6,1,1,3,1,27,4,27,6,1000,1000,7,6,1111,South,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
22,5,1,1,3,1,28,4,27,7,1000,1000,7,7,1111,South,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
23,5,1,1,3,1,28,3,27,7,1000,1000,7,5,1111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
24,5,1,1,3,1,28,4,27,6,1000,1000,5,5,1111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
25,5,1,1,3,1,28,5,28,6,1000,1000,3,5,1111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
26,5,1,1,3,1,28,6,28,7,1000,1000,3,3,1111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,G,East
27,5,1,1,3,1,27,6,28,6,1000,1000,1,2,1111,East,1100,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,G,G,W,E,E,E,E,W,East
28,5,1,1,3,1,27,6,28,6,1000,1000,2,1000,1101,East,1101,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,G,G,W,W,E,E,E,W,W,North
28,6,1,1,3,1,26,6,7,1,1000,1000,2,1000,1101,North,1101,E,E,E,W,W,E,E,E,W,W,G,E,E,W,W,E,E,E,W,W,E,E,E,W,W,North
28,7,1,1,3,1,26,7,7,1,1000,1000,2,1000,1101,North,1101,E,E,E,W,W,E,E,E,W,W,G,E,E,W,W,E,E,E,W,W,E,E,E,W,W,North
28,8,1,1,3,1,27,7,7,1,1000,1000,2,1000,1101,North,1101,E,E,E,W,W,E,G,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,West
15,12,1,5,1,17,28,3,28,18,21,19,22,18,1111,North,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
15,13,1,5,2,17,28,4,27,18,22,17,22,17,1111,North,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
15,14,2,5,2,17,28,5,27,18,22,16,22,15,1111,North,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
15,15,2,6,1,17,28,6,27,17,22,16,22,15,1111,North,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
15,16,1,6,1,17,27,6,28,17,24,15,22,15,1111,North,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
16,16,1,6,2,17,28,6,28,18,25,15,22,14,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
17,16,1,7,2,18,28,5,28,18,25,17,22,12,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
18,16,1,8,2,18,27,5,27,18,25,18,20,10,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
19,16,1,8,2,18,27,6,27,17,26,19,18,8,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
20,16,1,7,1,18,28,6,27,16,28,21,18,8,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
21,16,1,8,1,18,28,7,27,15,28,22,16,8,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
22,16,2,8,1,18,28,7,28,15,28,23,15,8,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
23,16,2,8,1,17,28,7,28,14,29,23,14,8,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
24,16,2,7,1,18,28,7,28,13,31,25,13,6,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
25,16,2,8,1,18,28,6,27,13,31,26,13,6,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
26,16,2,9,1,18,27,6,27,12,31,27,11,6,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
27,16,1,9,2,18,27,7,28,12,33,27,9,4,1111,East,0,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,South
27,15,1,8,3,18,27,6,27,12,33,27,9,4,1111,South,0,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,South
27,14,1,7,4,18,27,6,27,11,33,27,8,4,1111,South,0,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,South
27,13,1,7,4,17,27,5,28,11,32,27,8,2,1111,South,0,E,E,E,G,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,South
27,12,1,6,4,18,27,5,27,11,32,29,7,1000,1111,South,1,E,E,E,E,W,E,E,G,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,South
27,11,1,7,5,18,27,5,7,1,30,29,6,1000,1111,South,1,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,South
27,10,2,7,4,18,27,5,7,1,28,31,5,1000,1111,South,1,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,South
27,9,3,7,3,18,27,5,7,1,26,33,4,1000,1111,South,1,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,South
27,8,2,7,3,17,27,6,7,1,26,33,2,1000,1111,South,1,E,E,G,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,South
27,7,2,8,3,17,27,6,7,1,26,34,1,1000,1111,South,1,E,E,E,E,W,E,E,G,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,South
27,6,1,8,3,17,5,1,7,1,28,35,1000,1000,1111,South,11,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,South
27,5,1,9,2,17,5,1,7,1,30,37,1000,1000,1111,South,11,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,West
26,5,1,9,2,18,5,1,7,1,29,37,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
25,5,1,10,1,18,5,1,7,1,29,37,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
24,5,1,10,1,18,5,1,7,1,28,36,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
23,5,1,10,1,18,5,1,7,1,27,35,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
22,5,1,11,2,18,5,1,7,1,27,33,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
21,5,1,12,3,18,5,1,7,1,27,31,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
20,5,1,13,3,17,5,1,7,1,27,29,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
19,5,1,14,2,17,5,1,7,1,27,29,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
18,5,2,14,2,16,5,1,7,1,25,27,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
17,5,2,15,1,16,5,1,7,1,25,27,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
16,5,2,16,1,17,5,1,7,1,25,27,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
15,5,2,15,1,16,5,1,7,1,23,25,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
14,5,2,16,2,16,5,1,7,1,23,23,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
13,5,3,16,2,17,5,1,7,1,21,23,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
12,5,3,16,2,17,5,1,7,1,20,22,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
11,5,3,16,2,18,5,1,7,1,19,22,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
10,5,2,16,2,18,5,1,7,1,19,21,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
9,5,2,15,3,18,5,1,7,1,17,19,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
8,5,3,15,3,17,5,1,7,1,15,17,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
7,5,3,15,3,17,5,1,7,1,14,16,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
6,5,4,15,3,17,5,1,7,1,12,15,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
5,5,4,16,4,17,5,1,7,1,12,13,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
4,5,3,16,5,17,5,1,7,1,12,13,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
3,5,2,16,6,17,5,1,7,1,12,15,1000,1000,1111,West,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
3,6,2,17,5,17,5,1,7,1,12,13,1000,1000,1111,North,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
3,7,2,18,6,17,5,1,7,1,12,13,1000,1000,1111,North,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
3,8,1,18,5,17,5,1,7,1,12,11,1000,1000,1111,North,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
3,9,1,17,5,18,5,1,7,1,10,11,1000,1000,1111,North,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
3,10,1,17,5,17,5,1,7,1,9,9,1000,1000,1111,North,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
3,11,1,17,4,17,5,1,7,1,8,7,1000,1000,1111,North,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
3,12,1,16,4,17,5,1,7,1,6,6,1000,1000,1111,North,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
3,13,1,17,4,17,5,1,7,1,6,5,1000,1000,1111,North,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
3,14,1,17,4,18,5,1,7,1,5,5,1000,1000,1111,North,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North
3,15,2,17,4,17,5,1,7,1,3,3,1000,1000,1111,North,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,G,E,North
3,16,1,17,4,16,5,1,7,1,3,1,1000,1000,1111,North,11,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,G,E,E,E,E,E,E,E,E,E,North
3,17,1,16,4,15,5,1,7,1,3,3,1000,1000,1111,North,11,E,E,E,G,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
2,17,1,17,4,14,5,1,7,1,1,5,1000,1000,1111,West,11,W,E,E,E,E,W,E,E,E,E,W,G,E,E,E,W,E,E,E,E,W,W,W,W,W,West
1,17,1,1,5,14,5,1,7,1,1000,7,1000,1000,1110,West,1011,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,West
1,17,1,1,5,15,5,1,7,1,1000,6,1000,1000,1110,West,1011,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,South
1,16,1,1,5,14,5,1,7,1,1000,6,1000,1000,1110,South,1011,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,East
2,16,1,1,5,13,5,1,7,1,1000,6,1000,1000,1111,East,1011,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,East
3,16,1,1,5,12,5,1,7,1,1000,6,1000,1000,1111,East,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
4,16,1,1,5,13,5,1,7,1,1000,4,1000,1000,1111,East,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
4,15,1,1,5,14,5,1,7,1,1000,2,1000,1000,1111,South,1011,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
4,14,1,1,6,14,5,1,7,1,1000,2,1000,1000,1111,South,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,South
4,13,1,1,6,14,5,1,7,1,1000,3,1000,1000,1111,South,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,East
5,13,1,1,7,14,5,1,7,1,1000,3,1000,1000,1111,East,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,East
6,13,1,1,7,14,5,1,7,1,1000,2,1000,1000,1111,East,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,North
6,14,1,1,7,15,5,1,7,1,1000,2,1000,1000,1111,North,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,North
6,15,1,1,7,16,5,1,7,1,1000,2,1000,1000,1111,North,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,East
7,15,1,1,7,16,5,1,7,1,1000,1,1000,1000,1111,East,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,East
8,15,1,1,8,16,5,1,7,1,1000,1,1000,1000,1111,East,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,East
9,15,1,1,8,17,5,1,7,1,1000,3,1000,1000,1111,East,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,North
9,16,1,1,8,16,5,1,7,1,1000,1,1000,1000,1111,North,1011,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,North
9,17,1,1,8,16,5,1,7,1,1000,2,1000,1000,1111,North,1011,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
9,18,1,1,7,16,5,1,7,1,1000,4,1000,1000,111,North,1011,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
8,18,1,1,7,17,5,1,7,1,1000,2,1000,1000,111,West,1011,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
8,17,1,1,6,17,5,1,7,1,1000,2,1000,1000,1111,South,1011,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,W,W,W,W,W,South
8,16,1,1,5,17,5,1,7,1,1000,4,1000,1000,1111,South,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
8,15,1,1,5,16,5,1,7,1,1000,4,1000,1000,1111,South,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
7,15,1,1,5,17,5,1,7,1,1000,4,1000,1000,1111,West,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,West
6,15,1,1,6,17,5,1,7,1,1000,2,1000,1000,1111,West,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,West
5,15,1,1,6,16,5,1,7,1,1000,2,1000,1000,1111,West,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,North
5,16,1,1,7,16,5,1,7,1,1000,2,1000,1000,1111,North,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,North
5,17,1,1,7,15,5,1,7,1,1000,4,1000,1000,1111,North,1011,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East
6,17,1,1,7,16,5,1,7,1,1000,2,1000,1000,1111,East,1011,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East
7,17,1,1,7,15,5,1,7,1,1000,2,1000,1000,1111,East,1011,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,South
7,16,1,1,8,15,5,1,7,1,1000,2,1000,1000,1111,South,1011,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
7,15,1,1,8,15,5,1,7,1,1000,1,1000,1000,1111,South,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,South
7,14,1,1,8,15,5,1,7,1,1000,2,1000,1000,1111,South,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,South
7,13,1,1,8,14,5,1,7,1,1000,2,1000,1000,1111,South,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,East
8,13,1,1,8,15,5,1,7,1,1000,2,1000,1000,1111,East,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,North
8,14,1,1,8,16,5,1,7,1,1000,2,1000,1000,1111,North,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,North
9,4,4,3,4,7,12,3,16,7,6,8,4,10,1111,South,0,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,South
9,3,4,3,4,7,12,3,16,7,5,9,3,11,1011,South,0,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,East
10,3,4,3,4,7,12,3,16,7,6,10,2,10,1011,East,0,W,W,W,W,W,W,W,W,W,W,E,E,E,E,G,E,E,E,E,E,W,E,W,W,W,East
11,3,4,3,4,7,12,3,16,7,7,11,1,9,1011,East,0,W,W,W,W,W,W,W,W,W,W,E,E,E,G,E,E,E,E,E,E,E,W,W,W,W,East
12,3,4,3,4,7,5,1,16,7,8,12,1000,8,1011,East,10,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East
13,3,4,3,4,7,5,1,16,7,9,13,1000,7,1011,East,10,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
12,3,4,3,4,7,5,1,16,7,8,12,1000,8,1011,West,10,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
11,3,4,3,4,7,5,1,16,7,7,11,1000,9,1011,West,10,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,West
10,3,4,3,4,7,5,1,16,7,6,10,1000,10,1011,West,10,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,E,W,W,W,West
9,3,4,3,4,7,5,1,16,7,5,9,1000,11,1011,West,10,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,West
8,3,4,3,4,7,5,1,16,7,4,8,1000,12,1011,West,10,W,E,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,E,W,West
7,3,4,3,4,7,5,1,16,7,3,7,1000,13,1011,West,10,G,W,E,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,West
6,3,4,3,4,7,5,1,16,7,2,6,1000,14,1011,West,10,W,G,W,E,W,W,W,W,W,W,G,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
5,3,4,3,4,7,5,1,16,7,1,5,1000,15,1011,West,10,E,W,G,W,E,W,W,W,W,W,E,G,E,E,E,E,E,E,E,E,W,W,W,W,W,West
4,3,1,1,4,7,5,1,16,7,1000,4,1000,16,1011,West,1010,W,E,W,G,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
3,3,1,1,4,7,5,1,16,7,1000,5,1000,17,1011,West,1010,G,W,E,W,G,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,West
2,3,1,1,4,7,5,1,16,7,1000,6,1000,18,1011,West,1010,W,G,W,E,W,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,E,W,W,W,West
1,3,1,1,4,7,5,1,16,7,1000,7,1000,19,1010,West,1010,W,W,G,W,E,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,North
1,4,1,1,4,7,5,1,16,7,1000,6,1000,18,1110,North,1010,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,North
1,5,1,1,4,7,5,1,16,7,1000,5,1000,17,1100,North,1010,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,North
1,6,1,1,4,7,5,1,16,7,1000,4,1000,16,1110,North,1010,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,North
1,7,1,1,4,7,5,1,16,7,1000,3,1000,15,110,North,1010,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,North
1,7,1,1,4,7,5,1,16,7,1000,3,1000,15,110,North,1010,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,East
2,7,1,1,4,7,5,1,16,7,1000,2,1000,14,111,East,1010,W,E,W,W,W,W,E,E,E,E,W,E,E,E,G,W,W,W,W,W,W,W,W,W,W,East
3,7,1,1,4,7,5,1,16,7,1000,1,1000,13,111,East,1010,E,W,W,W,W,E,E,E,E,E,E,E,E,G,E,W,W,W,W,W,W,W,W,W,W,East
4,7,1,1,3,1,5,1,16,7,1000,1000,1000,12,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
